word,kana,pos,meaning,example,example_trans,image_url
自殺,じさつ,,自杀,,,
のんびり,のんびり,,无忧无虑，悠闲自在,,,
換える,かえる,,交换，交换，替代，替换,,,
本人,ほんにん,,这个人自己,,,
大統領,だいとうりょう,,总裁、行政总裁,,,
泥,どろ,,泥,,,
刈る,かる,,剪（头发），割草（草），收割,,,
議会,ぎかい,,国会，国会，议会,,,
コード,コード,,代码，绳索，和弦,,,
犯人,はんにん,,罪犯，罪犯,,,
ぴったり,ぴったり,,确切，整齐，尖锐,,,
貢献,こうけん,,贡献，服务,,,
濡れる,ぬれる,,弄湿,,,
利益,りえき,,利润，收益，（政治，经济）利益,,,
バッグ,バッグ,,袋子，虫子,,,
事実,じじつ,,事实，真相，现实,,,
真っ直ぐ,まっすぐ,,直（前）、直、直,,,
さて,さて,,好吧，现在，那么,,,
やがて,やがて,,不久，很快，终于,,,
打つ,うつ,,打，打,,,
半ば,なかば,,中间，一半，一半，一半，部分,,,
縁,えん,,一种手段，例如生活,,,
進める,すすめる,,前进，促进，加速,,,
保証,ほしょう,,保证，安全，保证，质押，保证,,,
兎,うさぎ,,兔子，野兔，康尼,,,
誘う,さそう,,（1）邀请，请求，（2）诱惑，引诱，诱导,,,
なかなか,なかなか,,非常，相当，容易,,,
グランド,グランド,,压盖，大，（电气）接地,,,
反抗,はんこう,,反对，抵抗,,,
対象,たいしょう,,对象、对象（礼拜、学习等）、对象（税收等）,,,
違反,いはん,,违反（法律），违法，侵权，违反,,,
目標,もくひょう,,标记，目标，目标,,,
給料,きゅうりょう,,薪水，工资,,,
苦手,にがて,,差 （at）、弱 （in）、不喜欢 （of）,,,
名人,めいじん,,硕士，专家,,,
吸収,きゅうしゅう,,吸收、吸力、吸引力,,,
本当,ほんとう,,真相，现实,,,
解ける,とける,,解开束缚，分开,,,
センター,センター,,一个中心,,,
泡,あわ,,气泡，泡沫，泡沫，啤酒头,,,
抱く,いだく,,（sl） 拥抱，拥抱，港湾，娱乐,,,
費用,ひよう,,成本，费用,,,
小,しょう,,--,,,
たびたび,たびたび,,经常，反复，频繁,,,
同一,どういつ,,同一性、同一性、相似性,,,
宜しい,よろしい,,（》《好,,,
散歩,さんぽ,,散步，散步,,,
予報,よほう,,预测，预测,,,
徐々に,にじょじょに,,慢慢地，一点一点地，渐渐地，稳步地，悄悄地,,,
きちんと,きちんと,,精确，准确,,,
通り,とおり,,按照~，跟着~，~街，~大道,,,
滅多に,めったに,,很少（带否定动词），很少,,,
批評,ひひょう,,批评，评论，评论,,,
抵抗,ていこう,,电阻，电阻，反对,,,
所為,しょい,,原因，原因，故障,,,
率,りつ,,率，比率，比例，百分比,,,
少年,しょうねん,,男孩，少年,,,
ユーモア,ユーモア,,幽默,,,
狂う,くるう,,发疯，乱七八糟,,,
食料,しょくりょう,,食物,,,
独身,どくしん,,单身，单身，未婚，独身,,,
じゃあ,じゃあ,,好吧，那么,,,
原,はら,,田野，平原，草原，苔原，沼泽，荒野,,,
日付,ひづけ,,日期，约会,,,
変更,へんこう,,更改，修改，更改,,,
跡,あと,,（1）痕迹，痕迹，标记，标志，（2）遗骸，废墟，（3）疤痕,,,
沖,おき,,公海,,,
陰,かげ,,阴影，阴影，另一面,,,
悩む,なやむ,,担心，烦恼,,,
判断,はんだん,,判决，决定,,,
働き,はたらき,,工作，劳动,,,
鉄,てつ,,铁,,,
幾つ,いくつ,,多少？，多大了？,,,
芝生,しばふ,,草坪,,,
尊敬,そんけい,,尊重，尊重，崇敬，荣誉,,,
神,かみ,,神,,,
重大,じゅうだい,,严肃的，重要的，严肃的，有分量的,,,
いつか,いつか,,某一天，某一天，某一天,,,
売れる,うれる,,待售,,,
賞,しょう,,奖，奖,,,
真っ赤,まっか,,深红色，脸色潮红,,,
常識,じょうしき,,常识,,,
すてき,すてき,,可爱，梦幻，美丽，伟大,,,
望み,のぞみ,,愿望，欲望，（a）希望,,,
観光,かんこう,,观光,,,
手伝い,てつだい,,帮助，帮助，助手,,,
冷静,れいせい,,冷静、沉着、冷静、安详,,,
諦める,あきらめる,,放弃，放弃,,,
寄付,きふ,,贡献，捐赠,,,
気に入る,きにいる,,满意，适合,,,
けち,けち,,吝啬，吝啬，吝啬,,,
愛情,あいじょう,,爱，亲情,,,
求める,もとめる,,寻求，要求，要求，想要，希望，寻找，追求（快乐），狩猎（工作），,,,
達する,たっする,,到达，到达,,,
女子,じょし,,女人，女孩,,,
個人,こじん,,个人，私人，个人，私人,,,
限界,げんかい,,限制，约束,,,
スキー,スキー,,滑雪,,,
会,かい,,会议，集会，聚会，协会，俱乐部,,,
衛星,えいせい,,卫星,,,
松,まつ,,（1）松树，（2）最高（三级排名系统）,,,
はさみ,はさみ,,剪刀,,,
事態,じたい,,现状、现状,,,
満足,まんぞく,,满意,,,
タイプライター,タイプライター,,打字机,,,
いずれ,いずれ,,在哪里，哪个，谁,,,
衝突,しょうとつ,,碰撞，冲突,,,
行動,こうどう,,行动，行为，行为，动员,,,
穴,あな,,洞,,,
ボーイ,ボーイ,,男孩,,,
少々,しょうしょう,,只需一分钟，少量,,,
土曜,どよう,,星期六,,,
煙,けむり,,烟雾，烟雾,,,
全体,ぜんたい,,整体，整体，随便（是问题）,,,
地区,ちく,,地区，部门，部门,,,
程度,ていど,,度，量，级，标准，顺序（后面有数字）,,,
量,りょう,,数量，数量，体积，份量（食物）,,,
現場,げんば,,实际犯罪现场、现场、现场,,,
不思議,ふしぎ,,神秘，好奇,,,
存在,そんざい,,存在，存在,,,
農家,のうか,,农民，农户,,,
死亡,しぼう,,死亡，死亡率,,,
我慢,がまん,,耐心、耐力、毅力,,,
一層,いっそう,,更多，更多，更多,,,
だけど,だけど,,然而,,,
配達,はいたつ,,交货，分销,,,
降ろす,おろす,,取下，发射，放下,,,
先ず,まず,,首先，首先，关于，几乎，几乎，几乎（带否定动词）,,,
快適,かいてき,,愉快，愉快，舒适,,,
楽,らく,,舒适，轻松,,,
空き,あき,,房间，空闲时间，空虚,,,
火災,かさい,,火灾，火灾,,,
馬鹿,ばか,,傻瓜，白痴，琐碎的事情，愚蠢,,,
埃,ほこり,,灰尘,,,
缶,かん,,罐头，锡,,,
トラック,トラック,,（1）卡车，（2）（运行）轨道,,,
作品,さくひん,,工作，作品，表演，制作,,,
日光,にっこう,,阳光,,,
特徴,とくちょう,,特点，特点,,,
妙,みょう,,奇怪，不寻常,,,
注文,ちゅうもん,,订单，请求,,,
善,ぜん,,善，善，对，德,,,
奥,おく,,内饰、内饰,,,
お腹,おなか,,胃,,,
生地,きじ,,出生地,,,
人類,じんるい,,人类，人类,,,
彼等,かれら,,他们（通常是男性）,,,
向く,むく,,面对,,,
表面,ひょうめん,,表面，外部，面部，外观,,,
単なる,たんなる,,纯粹，简单，纯粹,,,
清潔,せいけつ,,干净,,,
共同,きょうどう,,合作，协会，协作，联合,,,
うがい,うがい,,漱口，漱口,,,
掲示,けいじ,,公告，公告,,,
怠ける,なまける,,无所事事，忽视,,,
都,と,,资本,,,
一生,いっしょう,,一生，一生，一生,,,
セット,セット,,设置,,,
ばったり,ばったり,,随着碰撞（砰），随着砰的一声，丰满，翻牌,,,
プラン,プラン,,计划,,,
訳,わけ,,意义，原因，情况，可以推断，情况,,,
城,しろ,,城堡,,,
一言,ひとこと,,单字,,,
必ずしも,かならずしも,,（不）总是，（不）必然，（不）全部，（不）完全,,,
感覚,かんかく,,感觉，感觉,,,
黒板,こくばん,,黑板,,,
容易,ようい,,简单，简单，朴素,,,
連れ,つれ,,同伴，公司,,,
触れる,ふれる,,触摸，被触摸，触摸主题，感觉，违反（法律，版权等），感知，t,,,
審判,しんぱん,,裁判，审判，判决，裁判，裁判,,,
大使,たいし,,大使,,,
桜,さくら,,樱花，樱花树,,,
感情,かんじょう,,情绪，感觉，情绪,,,
差別,さべつ,,辨别，区别，区分,,,
火曜,かよう,,（缩写）星期二,,,
トンネル,トンネル,,隧道,,,
訓,くん,,以日语为母语的汉字读法,,,
入学,にゅうがく,,进入学校或大学，预科,,,
大陸,たいりく,,大陆,,,
合図,あいず,,标志，信号,,,
敵,てき,,敌人，对手,,,
オーバー,オーバー,,（1）大衣，（2）外衣,,,
下さる,くださる,,（尊）给予，授予,,,
宅,たく,,房子，家，丈夫,,,
有効,ゆうこう,,有效性、可用性、有效性,,,
青年,せいねん,,青年，年轻人,,,
とん,とん,,咔嚓、咔嚓、咔嚓,,,
裁判,さいばん,,审判，判决,,,
いち,いち,,市场，公平,,,
微笑む,ほほえむ,,微笑,,,
痛み,いたみ,,疼痛，疼痛，酸痛，悲伤，痛苦,,,
どれ,どれ,,好吧，现在，让我看看，哪个（三个或更多）,,,
風景,ふうけい,,风景,,,
被る,こうむる,,受苦,,,
推薦,すいせん,,建议,,,
布,ぬの,,布,,,
始まり,はじまり,,起源，开始,,,
どう,どう,,如何，以何种方式，怎么样,,,
主張,しゅちょう,,主张，请求，坚持，断言,,,
世話,せわ,,照顾，帮助，援助，协助,,,
禁止,きんし,,禁止，禁止,,,
覚ます,さます,,觉醒,,,
石炭,せきたん,,煤,,,
物音,ものおと,,听 起来,,,
商売,しょうばい,,贸易，商业，商业，交易，职业,,,
温度,おんど,,温度,,,
論争,ろんそう,,争议，争议,,,
騒音,そうおん,,噪声,,,
繰り返す,くりかえす,,重复，重新做某事,,,
クリーム,クリーム,,奶油,,,
婦人,ふじん,,女人，女人,,,
勿論,もちろん,,当然，当然，自然,,,
精々,せいぜい,,最多，充其量，最大，尽可能多（远）,,,
正確,せいかく,,准确、准时、准确、真实、真实,,,
縦,たて,,长度，高度,,,
ロケット,ロケット,,小盒，火箭,,,
観察,かんさつ,,观察，调查,,,
再び,ふたたび,,再一次，再一次，第二次,,,
発明,はつめい,,发明,,,
組織,そしき,,（1）组织，（2）结构，建设，（3）组织，（4）系统,,,
建設,けんせつ,,建设、建立,,,
方,ほう,,边,,,
デート,デート,,约会，去约会,,,
猿,さる,,猴子,,,
見解,けんかい,,意见，观点,,,
是非,ぜひ,,当然，没有失败,,,
年代,ねんだい,,年龄，时代，时期，日期,,,
信仰,しんこう,,（宗教）信仰，信仰，信条,,,
増加,ぞうか,,增加，加法,,,
レポート,レポート,,报告，论文,,,
田,た,,稻田,,,
熱帯,ねったい,,热带,,,
そう,そう,,所以,,,
賛成,さんせい,,批准，同意，支持，赞成,,,
地域,ちいき,,区域，区域,,,
課,か,,章节计数器（一本书的）,,,
明ける,あける,,到黎明，到白昼,,,
都市,とし,,镇，市，市，市区,,,
事務,じむ,,商务，办公室工作,,,
議論,ぎろん,,争论，讨论，争议,,,
なお,なお,,直的，恶作剧的，普通的，普通的,,,
既に,すでに,,已经，为时已晚,,,
たっぷり,たっぷり,,饱满，丰盛，充裕,,,
設備,せつび,,设备，装置，设施，安装,,,
不自由,ふじゆう,,不适、残疾、不便、贫困,,,
以前,いぜん,,以前，自从，以前，以前,,,
椅子,いす,,椅子,,,
交換,こうかん,,交换，交换，互惠,,,
転ぶ,ころぶ,,跌倒，跌倒,,,
釣,つり,,--,,,
考え,かんがえ,,思考，思想，想法，意图,,,
上達,じょうたつ,,改进、进步、进步,,,
コンピューター,コンピューター,,计算机,,,
型,かた,,模具，模型，样式，形状，数据类型,,,
夫婦,ふうふ,,已婚夫妇，夫妻,,,
グループ,グループ,,群,,,
選手,せんしゅ,,（1）玩家（在游戏中），（2）团队,,,
慎重,しんちょう,,谨慎，谨慎,,,
訪問,ほうもん,,致电，访问,,,
ドラマ,ドラマ,,戏剧,,,
記者,きしゃ,,记者,,,
使用,しよう,,使用，应用，就业，利用,,,
作物,さくもつ,,农产品（如农业）、农作物,,,
どうか,どうか,,铜币,,,
題,だい,,标题，主题，主题，主题,,,
家事,かじ,,家务，家务,,,
平ら,たいら,,平坦度，水平度，平滑度，平静度，平整度,,,
嬉しい,うれしい,,快乐，快乐，愉快,,,
お目に掛かる,おめにかかる,,--,,,
罪,つみ,,犯罪，过失，轻率,,,
提案,ていあん,,提案，命题，建议,,,
書類,しょるい,,文件，官方文件,,,
挨拶,あいさつ,,问候，问候,,,
作法,さほう,,礼仪、礼仪、礼节,,,
ゆっくり,ゆっくり,,慢慢地，自在地,,,
支給,しきゅう,,付款，津贴,,,
骨折,こっせつ,,骨折,,,
続き,つづき,,续集，续集,,,
書物,しょもつ,,书,,,
非常,ひじょう,,紧急、非同寻常、不寻常,,,
アイスクリーム,アイスクリーム,,冰淇淋,,,
不満,ふまん,,不满意，不高兴，不满意，抱怨，不快乐,,,
偶,たま,,偶数，夫妻，夫妻，朋友,,,
委員,いいん,,委员会成员,,,
幸運,こううん,,祝你好运，财富,,,
資源,しげん,,资源,,,
夢中,むちゅう,,发呆，（在a）恍惚，狂喜，谵妄，全神贯注,,,
意外,いがい,,出乎意料，惊喜,,,
不平,ふへい,,抱怨，不满，不满,,,
進歩,しんぽ,,进步与发展,,,
事件,じけん,,事件，外遇，事件,,,
健康,けんこう,,健康，健全，健康,,,
平和,へいわ,,和平、和谐,,,
終わる,おわる,,完成，关闭，完全做某事,,,
流れる,ながれる,,流，流，流（墨），被冲走,,,
戦う,たたかう,,去战斗，去战斗，去战斗,,,
後者,こうしゃ,,后者,,,
引っ張る,ひっぱる,,（1）拉，拖，（2）拉球（棒球）,,,
希望,きぼう,,希望，愿望，抱负,,,
食卓,しょくたく,,餐桌,,,
逮捕,たいほ,,逮捕，逮捕，俘虏,,,
等,ひとし,,等等等等，等等,,,
願う,ねがう,,渴望，希望，请求,,,
害,がい,,伤害，伤害，邪恶的影响，损害,,,
あるいは,あるいは,,或者，可能,,,
瞬間,しゅんかん,,瞬间，秒，瞬间,,,
世間,せけん,,世界，社会,,,
確かめる,たしかめる,,确定,,,
嫌う,きらう,,憎恨，厌恶，厌恶,,,
命,いのち,,命令，法令，生活，命运,,,
記入,きにゅう,,录入、填写表格,,,
作家,さっか,,作家，作家，小说家，艺术家,,,
いらいら,いらいら,,变得紧张，烦躁,,,
議員,ぎいん,,国会议员、国会或国会议员,,,
尊重,そんちょう,,尊重，尊重，尊重,,,
占める,しめる,,（1）包括、占、补（的）、（2）持有、占,,,
代金,だいきん,,价格，付款，成本，收费,,,
表現,ひょうげん,,表达式，演示，表示（数学）,,,
税金,ぜいきん,,税收，关税,,,
礼,れい,,表达感激之情,,,
燃える,もえる,,燃烧,,,
皮,かわ,,皮，皮，皮，皮，毛皮，毛皮，树皮，贝壳,,,
更に,さらに,,而且，再一次，毕竟，越来越多，而且,,,
主要,しゅよう,,首席，主要，主要，主要，专业,,,
直に,じかに,,立即、随时、直接,,,
およそ,およそ,,大约，粗略地，通常，大约,,,
スープ,スープ,,（西式）汤,,,
なぜなら,なぜなら,,因为,,,
主義,しゅぎ,,学说，规则，原则,,,
熱心,ねっしん,,热忱，热情,,,
実現,じつげん,,实施、具体化、实现,,,
河,かわ,,河流，溪流,,,
苦しむ,くるしむ,,受苦，呻吟，担心,,,
底,そこ,,底部，鞋底,,,
笛,ふえ,,长笛、管,,,
済ませる,すませる,,待完成,,,
一時,いちじ,,时刻，时间,,,
得る,える,,得到，获得，赢,,,
故郷,こきょう,,故乡，出生地，老村，历史村落,,,
知らせ,しらせ,,通知,,,
完全,かんぜん,,完美、完整,,,
教師,きょうし,,教师（课堂）,,,
岸,きし,,银行，海岸，岸,,,
援助,えんじょ,,援助，援助，支持,,,
流行,りゅうこう,,时尚，时尚，流行，盛行,,,
魅力,みりょく,,魅力，魅力，魅力,,,
脇,わき,,边,,,
協力,きょうりょく,,合作，协作,,,
吠える,ほえる,,吠叫，海湾，嚎叫，咆哮，咆哮，哭泣,,,
関連,かんれん,,关系，联系，相关性,,,
局,つぼね,,宫廷小姐，侍女,,,
すごい,すごい,,可怕的，可怕的，了不起的，惊人的，伟大的,,,
要求,ようきゅう,,请求，需求，请购,,,
それでも,それでも,,但是（仍然），然而，尽管如此，即使如此，尽管,,,
記事,きじ,,文章，新闻报道，报告，帐户,,,
どんな,どんな,,什么，什么样的,,,
何とか,なんとか,,不知何故，无论如何，一种或另一种方式,,,
実は,じつは,,事实上，顺便说一句,,,
パス,パス,,path，pass （在游戏中）,,,
明らか,あきらか,,明显，明显，清晰,,,
よい,よい,,好，漂亮，愉快，还行,,,
悲劇,ひげき,,悲剧,,,
ほぼ,ほぼ,,差不多，大致，差不多,,,
改善,かいぜん,,改善，改进,,,
申し訳,もうしわけ,,道歉，对不起,,,
異常,いじょう,,奇怪，异常，紊乱,,,
図書,としょ,,书,,,
震える,ふるえる,,颤抖，摇晃，颤抖,,,
ソファー,ソファー,,沙发，沙发,,,
徹夜,てつや,,通宵守夜，不眠之夜,,,
やや,やや,,一点点，部分，有点，一小段时间，一会儿,,,
パイロット,パイロット,,飞行员,,,
叩く,たたく,,击打，拍手，尘土飞扬，殴打,,,
生物,せいぶつ,,生食,,,
急激,きゅうげき,,突如其来的、陡峭的、激进的,,,
ホーム,ホーム,,（1）平台，（2）主页,,,
男子,だんし,,青年，年轻人,,,
期間,きかん,,期间，期限,,,
人工,じんこう,,人造的，人造的，人类的工作，人类的技能，人造的,,,
どうしても,どうしても,,无论如何，不惜一切代价，不惜一切代价,,,
欠点,けってん,,故障、缺陷、弱点,,,
岩,いわ,,岩石，峭壁,,,
欠席,けっせき,,缺勤，缺席,,,
現状,げんじょう,,现状，现状，现状,,,
境,さかい,,边界，边界，精神状态,,,
叱る,しかる,,骂人,,,
今後,こんご,,从现在开始，从此以后,,,
徹底,てってい,,彻底性、完整性,,,
指す,さす,,点，撑伞，玩,,,
象,ぞう,,象,,,
気温,きおん,,温度,,,
サイン,サイン,,（1）亲笔签名，（2）签名，（3）正弦,,,
監督,かんとく,,监督，控制，监督,,,
真似,まね,,模仿，模仿，行为，伪装,,,
余り,あまり,,not very （用作副词），不多,,,
大いに,おおいに,,非常，非常，非常,,,
答案,とうあん,,试卷、试卷,,,
状態,じょうたい,,条件，情况，情况，状态,,,
期待,きたい,,期待，期待，希望,,,
女優,じょゆう,,女演员,,,
攻撃,こうげき,,攻击，罢工，攻击，批评，谴责,,,
思い出,おもいで,,回忆，回忆，回忆,,,
拡大,かくだい,,放大，放大,,,
最終,さいしゅう,,最后，最终，结束,,,
際,さい,,在当时，情况,,,
でも,でも,,但是，然而,,,
感心,かんしん,,佩服，干得好！,,,
賢い,かしこい,,聪明，聪明，聪明,,,
年中,ねんじゅう,,全年，始终，每天,,,
解く,とく,,解开,,,
休暇,きゅうか,,假期，休息日，休假,,,
小麦,こむぎ,,小麦,,,
元,もと,,（1）原产地，原件，（2）原件,,,
キロ,キロ,,（缩写）千-，千克，千米，10^3,,,
濃い,こい,,厚（如色、液）、致密、强,,,
離婚,りこん,,离婚,,,
場,ば,,地点，场（物理）,,,
頃,ころ,,时间，关于，朝向，大约（时间）,,,
豊か,ゆたか,,丰富，富有，丰富，富有,,,
憲法,けんぽう,,宪法,,,
遂に,ついに,,最后，终于,,,
多少,たしょう,,或多或少，有点，一点点，一些,,,
検査,けんさ,,检验（如海关、工厂）、检验,,,
祭,まつり,,节日，盛宴,,,
陽気,ようき,,季节，天气，欢快,,,
守る,まもる,,保护，服从，守卫，遵守（规则）,,,
感じ,かんじ,,感觉，感觉，印象,,,
夕べ,ゆうべ,,傍晚,,,
微妙,びみょう,,细腻，微妙,,,
きつい,きつい,,紧绷、紧密、激烈,,,
偉大,いだい,,大,,,
現象,げんしょう,,现象,,,
幸い,さいわい,,幸福，幸福,,,
減らす,へらす,,减少，减少，减少，缩短,,,
一度に,いちどに,,一气呵成,,,
権利,けんり,,权利，特权,,,
出会い,であい,,相遇，约会，相遇,,,
不図,ふず,,突然，不经意，不经意，偶然，意外，无意,,,
者,もの,,人,,,
佩,はい,,穿，穿上（剑）,,,
掴む,つかむ,,抓住，抓住，抓住,,,
相続,そうぞく,,继承、继承,,,
単語,たんご,,单词，词汇，（通常）单字符单词,,,
爆発,ばくはつ,,爆炸，引爆，喷发,,,
高速,こうそく,,高速，高速,,,
譲る,ゆずる,,交接，分配，交接,,,
離れる,はなれる,,分离，离开，离开，离开，遥远,,,
芸術,げいじゅつ,,（美）艺，艺术,,,
土産,みやげ,,礼物，纪念品,,,
年寄,としより,,老人，老人,,,
地下,ちか,,地下室，地下,,,
出来事,できごと,,事件，外遇，正在发生，事件,,,
経営,けいえい,,管理，行政,,,
咳,せき,,咳嗽,,,
間違い,まちがい,,错误,,,
木曜,もくよう,,星期四,,,
大半,たいはん,,大多数，大多数，一般,,,
州,しゅう,,沙洲,,,
舞台,ぶたい,,舞台（剧院）,,,
塔,とう,,塔，宝塔,,,
同時,どうじ,,同时（ly），并发，同时，同步,,,
地平線,ちへいせん,,地平线,,,
借金,しゃっきん,,债务，贷款，负债,,,
哀れ,あわれ,,无奈，怜悯，悲伤，悲伤,,,
あと,あと,,（1）痕迹，痕迹，（2）遗迹，废墟，（3）疤痕,,,
文明,ぶんめい,,文明，文化,,,
スイッチ,スイッチ,,开关,,,
精神,せいしん,,心灵，灵魂，心灵，精神，意图,,,
紐,ひも,,（1）绳子，绳子，（2）皮条客,,,
急速,きゅうそく,,快速（例如进展）,,,
伸びる,のびる,,伸展，伸展，进步，生长（胡须，身高）,,,
束,たば,,handwidthth，捆扎,,,
消防,しょうぼう,,消防，消防部门,,,
物質,ぶっしつ,,材料、物质,,,
不足,ふそく,,不足、短缺、不足、缺乏、匮乏,,,
可,か,,差强人意,,,
今にも,いまにも,,任何时候，很快,,,
塀,へい,,墙体，栅栏,,,
解釈,かいしゃく,,解释，解释,,,
罰する,ばっする,,惩罚，惩罚,,,
豪華,ごうか,,美妙，华丽，辉煌，盛况，奢侈,,,
引用,いんよう,,引文，引文,,,
植物,しょくぶつ,,植物，植被,,,
混乱,こんらん,,无序，混沌，混乱，混乱,,,
支払う,しはらう,,支付,,,
発達,はったつ,,发展与成长,,,
チャンス,チャンス,,机会，机会,,,
次第,しだい,,（1）顺序，优先次序，（2）情况，（3）立即（ly）,,,
札,さつ,,（1）令牌，标签，（2）门票，（3）吊饰,,,
出席,しゅっせき,,出席率，出席率,,,
ママ,ママ,,妈妈,,,
ここ,ここ,,这里,,,
質,しつ,,质量，性质（人）,,,
ところで,ところで,,顺便说一句，即使，不管什么,,,
常に,つねに,,永远，不断,,,
奪う,うばう,,抢走,,,
名,な,,姓名，声誉,,,
保存,ほぞん,,保存，保存，储存，维护,,,
労働,ろうどう,,体力劳动，辛劳，工作,,,
マイク,マイク,,话筒,,,
言わば,いわば,,可以这么说,,,
びっくり,びっくり,,惊讶，惊讶，害怕，惊讶,,,
タオル,タオル,,（手）毛巾,,,
袖,そで,,袖,,,
プラス,プラス,,加,,,
例,れい,,实例，示例，案例,,,
一番,いちばん,,最佳、第一、第一,,,
背,せ,,身高，身材,,,
数える,かぞえる,,计数,,,
喜び,よろこび,,（a）喜悦，（a）喜悦，狂喜，喜悦，满足，喜乐，祝贺，祝贺,,,
明後日,みょうごにち,,后天,,,
母親,ははおや,,妈妈,,,
人間,にんげん,,人，人，人,,,
一般,いっぱん,,一般，自由，普遍，普通，平均,,,
全て,すべて,,所有，整体，完全，一般，完全,,,
心理,しんり,,心态,,,
メモ,メモ,,备忘录,,,
位置,いち,,地点，情况，位置，位置,,,
能力,のうりょく,,能力，师资力量,,,
デモ,デモ,,（缩写） demo，演示,,,
気候,きこう,,气候,,,
基づく,もとづく,,要立足，要立足，要因，要源自,,,
値段,ねだん,,价格，成本,,,
電子,でんし,,电子,,,
生き物,いきもの,,生物，动物,,,
帯,おび,,波段（例如传导、化合价）,,,
除く,のぞく,,删除，排除，除,,,
いわゆる,いわゆる,,所谓，可以这么说,,,
調子,ちょうし,,调，音，调,,,
しばしば,しばしば,,经常，一次又一次，经常,,,
行儀,ぎょうぎ,,礼仪,,,
表す,あらわす,,表达，展示，揭示,,,
正直,しょうじき,,诚实、正直、坦率,,,
通過,つうか,,通过，通过,,,
