word,kana,pos,meaning,example,example_trans,image_url
ぜひとも,ぜひとも,,无论如何（不把“不”当作答案）,,,
吐き気,はきけ,,恶心，胃部不适,,,
個体,こたい,,个人,,,
そのころ,そのころ,,--,,,
リズム,リズム,,节奏,,,
盛る,もる,,（1）服务（食物等），（2）填充，（3）处方,,,
書店,しょてん,,书店,,,
そのうえ,そのうえ,,此外，此外,,,
寝巻,ねまき,,睡衣，睡衣，睡衣，睡衣，睡衣,,,
もたれる,もたれる,,靠在身上，靠在上面，靠在上面，沉重地躺着（趴着）,,,
茶碗,ちゃわん,,饭碗，茶杯，茶杯,,,
人文科学,じんぶんかがく,,社会科学，人文科学,,,
生長,せいちょう,,增长，增量,,,
引返す,ひきかえす,,重复，送回，带回,,,
推定,すいてい,,推定，假设，估计,,,
見慣れる,みなれる,,要习惯于看，要熟悉,,,
力強い,ちからづよい,,令人放心，胆大妄为,,,
好き好き,すきすき,,口味问题,,,
下旬,げじゅん,,月（最后三分之一）,,,
混合,こんごう,,混合，混合,,,
滑れる,すべれる,,--,,,
酔っ払い,よっぱらい,,酒鬼,,,
国立,こくりつ,,全国性,,,
包帯,ほうたい,,绷带，敷料,,,
延ばす,のばす,,拉长，伸展，伸出，生长（胡须）,,,
停車,ていしゃ,,停靠（例如火车）,,,
固まる,かたまる,,要硬化，要固化，要变得坚定，要确定,,,
オーケストラ,オーケストラ,,管弦乐队,,,
ポスター,ポスター,,海报,,,
編む,あむ,,编织,,,
峠,とうげ,,山脊，（山）口，困难部分,,,
果して,はたして,,正如预期的那样，真的,,,
中性,ちゅうせい,,中性，中性，冷漠，不育,,,
一段と,いちだんと,,更大，更多，更远，更多,,,
感激,かんげき,,深厚的情感、感动、灵感,,,
代名詞,だいめいし,,代词,,,
集合,しゅうごう,,聚会，集会，会议，设置（数学）,,,
不潔,ふけつ,,不洁，肮脏，肮脏，不洁,,,
生ずる,しょうずる,,致、生、生,,,
いちいち,いちいち,,一个接一个，分别,,,
ごくろうさま,ごくろうさま,,非常感谢你的....,,,
おまちどおさま,おまちどおさま,,很抱歉让你久等了,,,
毎度,まいど,,每一次，共同服务部门的问候,,,
めちゃくちゃ,めちゃくちゃ,,荒谬、不合理、过分、搞砸、被宠坏、被破坏,,,
ファスナー,ファスナー,,拉链，拉链,,,
ダブル,ダブル,,双,,,
叔父さん,おじさん,,中年绅士，叔叔,,,
対立,たつ,,对抗，对立，对抗,,,
扇子,せんす,,折扇,,,
おかけください,おかけください,,--,,,
給与,きゅうよ,,津贴，补助金，供应,,,
いつのまにか,いつのまにか,,不知不觉中，不知不觉中,,,
あふれる,あふれる,,泛滥，溢出，溢出,,,
だらしない,だらしない,,邋遢，松弛，荡妇,,,
受話器,じゅわき,,（电话）接收器,,,
剥す,はがす,,（v5s） 撕下，剥离，撕下,,,
毛糸,けいと,,针织羊毛,,,
箒,ほうき,,（n） 扫帚,,,
下る,くだる,,下山，下山,,,
キャンパス,キャンパス,,校园,,,
ええと,ええと,,让我看看，嗯，呃......,,,
足る,たる,,够了，够了,,,
詰まる,つまる,,被阻止，被包装,,,
水平,すいへい,,水位，地平线,,,
先頭,せんとう,,头，领头，先锋，第一,,,
通訳,つうやく,,解释,,,
退ける,しりぞける,,移除，带走，移开，把一些东西放在一边,,,
申請,しんせい,,申请，请求，请愿,,,
所々,ところどころ,,这里和那里，一些部分（某物）,,,
公害,こうがい,,公害，污染,,,
危うい,あやうい,,危险，危急，严重,,,
削る,けずる,,一点一点地削减，取一个百分比,,,
休講,きゅうこう,,讲座取消,,,
俳句,はいく,,俳句诗,,,
コンクール,コンクール,,比赛 （法语： Concours）,,,
コレクション,コレクション,,（1）收集，（2）更正,,,
御無沙汰,ごぶさた,,有一段时间没有写信或联系,,,
櫛,くし,,梳,,,
大層,たいそう,,非常，夸张，非常精细,,,
移転,いてん,,搬家、转移、消亡,,,
助教授,じょきょうじゅ,,助理教授,,,
着ける,つける,,（1）附、联、加、追,,,
歌謡,かよう,,歌曲，民谣,,,
至急,しきゅう,,紧急，紧迫,,,
紫,むらさき,,紫色，紫罗兰色,,,
勝負,しょうぶ,,胜利或失败，比赛，比赛，游戏，回合,,,
そそっかしい,そそっかしい,,粗心大意，粗心大意,,,
狙う,ねらう,,以目标,,,
紺,こん,,海军蓝，深蓝色,,,
毛皮,けがわ,,毛皮，皮肤，毛皮,,,
坊っちゃん,ぼっちゃん,,（他人的儿子）,,,
海洋,かいよう,,海洋,,,
憎い,にくい,,可恶的，可憎的，可憎的，可憎的,,,
車庫,しゃこ,,车库，车棚,,,
強引,ごういん,,霸道、胁迫、咄咄逼人、强行、专横,,,
著す,あらわす,,写，发布,,,
薬局,やっきょく,,药房，药妆店,,,
成分,せいぶん,,成分，成分，组成,,,
分布,ぶんぷ,,分配,,,
枕,まくら,,枕头，枕头,,,
じゃんけん,じゃんけん,,（n） 石头剪刀布纸游戏,,,
清む,きよしむ,,--,,,
分数,ぶんすう,,分数（数学）,,,
楽器,がっき,,乐器,,,
貝,かい,,贝类，贝类,,,
派手,はで,,艳丽，响亮，同性恋，华丽，华丽,,,
崩す,くずす,,破坏，拉下，改变（钱）,,,
売行き,うれゆき,,销售,,,
栓,せん,,塞子，软木塞，塞子,,,
おだいじに,おだいじに,,照顾好自己,,,
ねじ,ねじ,,（a） 螺丝,,,
会館,かいかん,,会议厅、大会堂,,,
プラスチック,プラスチック,,塑胶,,,
ゴム,ゴム,,口香糖，橡胶，橡皮擦,,,
スライド,スライド,,滑,,,
器具,きぐ,,器具,,,
しょうがない,しょうがない,,--,,,
境界,きょうかい,,边界,,,
甚だしい,はなはだしい,,极端，过度，可怕,,,
跳ねる,はねる,,跳跃，跳跃,,,
資料,しりょう,,材料，数据,,,
民間,みんかん,,私人，民用，民用，流行，民间，非官方,,,
井戸,いど,,水井,,,
空っぽ,からっぽ,,空的，空的，空心的,,,
ボーナス,ボーナス,,奖金,,,
引き止める,ひきとめる,,拘留，检查，约束,,,
先程,さきほど,,前段时间,,,
民謡,みんよう,,民歌，流行歌曲,,,
規準,きじゅん,,标准，基础，准则，规范,,,
しゃがむ,しゃがむ,,深蹲,,,
広場,ひろば,,广场,,,
亡くす,なくす,,失去某人、妻子、孩子等,,,
殖える,ふえる,,增加，成倍增加,,,
符号,ふごう,,标志，标记，符号,,,
銅,どう,,铜,,,
破片,はへん,,碎片，碎片，破碎的碎片,,,
かしこまりました,かしこまりました,,当然！,,,
輸血,ゆけつ,,输血,,,
存じる,ぞんじる,,（哼）知道,,,
こないだ,こないだ,,前几天，最近，最近,,,
溶け込む,とけこむ,,融化成,,,
フライパン,フライパン,,煎锅，煎锅,,,
校舎,こうしゃ,,校舍,,,
投書,とうしょ,,给编辑的信，读者的来信，投稿,,,
コーラス,コーラス,,合唱,,,
凸凹,おうとつ,,凹凸不平、粗糙、崎岖不平,,,
やたらに,やたらに,,随机、鲁莽、盲目,,,
さようなら,さようなら,,再见,,,
応対,おうたい,,接收，处理,,,
きっかけ,きっかけ,,机会，开始，提示，借口,,,
泊める,とめる,,给庇护所，给住宿,,,
妥当,だとう,,有效、适当、正确、适当,,,
本部,ほんぶ,,总部,,,
満点,まんてん,,满分,,,
こぼす,こぼす,,溢出,,,
混じる,まじる,,要混合，要混合，要与,,,
ベテラン,ベテラン,,老兵,,,
落し物,おとしもの,,失物,,,
可決,かけつ,,批准、通过（如议案、法案）、通过,,,
冠,かんむり,,皇冠，王冠，第一，最佳,,,
再来週,さらいしゅう,,下周后,,,
長方形,ちょうほうけい,,矩形，长方形,,,
傾けらか,かたむけらか,,--,,,
うろうろ,うろうろ,,徘徊，漫无目的的徘徊,,,
大凡,おおよそ,,大约，粗略地，通常，大约,,,
司会,しかい,,主席,,,
近々,ちかぢか,,近在咫尺，不久,,,
夕刊,ゆうかん,,晚报,,,
食器,しょっき,,餐具,,,
釜,かま,,铁锅，水壶,,,
蒸発,じょうはつ,,蒸发，不明原因的消失,,,
たちまち,たちまち,,一下子，一会儿，突然，一下子,,,
払い戻す,はらいもどす,,还，还,,,
いってまいります,いってまいります,,--,,,
列島,れっとう,,岛屿链,,,
牧場,ぼくじょう,,（1）农场（牲畜），（2）牧场，草地，牧场,,,
見下ろす,みおろす,,俯瞰，命令视图，俯视某物,,,
くどい,くどい,,啰嗦，importunate，heavy （味道）,,,
-長短,ちょうたん,,长度，长短，+,,,
纏まる,まとまる,,要收集，要解决，要井然有序,,,
どうぞよろしく,どうぞよろしく,,很高兴见到你,,,
系統,けいとう,,系统，家族，地质构造,,,
ビルディング,ビルディング,,建筑,,,
祖先,そせん,,祖先,,,
競馬,けいば,,赛马,,,
御覧,ごらん,,（hon）看，检查，试试,,,
伯母さん,おばさん,,（尊敬的）阿姨,,,
乾燥,かんそう,,干燥、干旱、平淡、脱水,,,
バランス,バランス,,平衡,,,
用語,ようご,,术语，术语,,,
裁縫,さいほう,,缝纫,,,
領収,りょうしゅう,,收据、凭证,,,
気を付ける,きをつける,,要小心，要注意，要照顾,,,
電流,でんりゅう,,电流,,,
ためらう,ためらう,,犹豫不决,,,
姪,めい,,侄女,,,
生け花,いけばな,,（1）插花,,,
サラリーマン,サラリーマン,,工薪族，公司员工,,,
深まる,ふかまる,,要深化，要提高，要强化,,,
さっさと,さっさと,,迅速,,,
突く,つく,,（1）推，击，（2）戳,,,
受験,じゅけん,,参加考试,,,
小指,こゆび,,小指,,,
内科,ないか,,内科门诊，内科,,,
整備,せいび,,调整、完成、合并,,,
貨物,かもつ,,货运，货运,,,
そのほか,そのほか,,否则,,,
呑気,のんき,,无忧无虑，乐观，粗心，鲁莽，不顾一切,,,
清い,きよい,,清澈、纯净、高贵,,,
湿度,しつど,,湿度水平,,,
脂,あぶら,,脂肪，牛脂，猪油,,,
執筆,しっぴつ,,写作,,,
引っ繰り返る,ひっくりかえる,,被推翻，被打翻，被推翻，被逆转,,,
落第,らくだい,,失败，辍学,,,
低下,ていか,,下降，下降，下降，恶化,,,
公務,こうむ,,公务，公务,,,
東洋,とうよう,,东方,,,
戸棚,とだな,,橱柜，储物柜，壁橱，衣柜,,,
利害,りがい,,优点和缺点，兴趣,,,
平凡,へいぼん,,普通，平凡，普通，平庸,,,
以後,いご,,在此之后，从现在开始，从此以后，从此以后,,,
塩辛い,しおからい,,咸味（味道）,,,
複写,ふくしゃ,,复制，复制,,,
蒸す,ふかす,,蒸，去膏药，去闷热,,,
順々,じゅんじゅん,,依次，依次,,,
ヘリコプター,ヘリコプター,,直升机,,,
椀,わん,,日式汤碗，木碗,,,
評論,ひょうろん,,批评，批判,,,
無地,むじ,,平淡无奇，无形,,,
交替,こうたい,,交替，变化，救济，继电器，移位,,,
務める,つとめる,,（1）服务，填补职位，服务，工作（为）,,,
消極的,しょうきょくてき,,被动,,,
おめでたい,おめでたい,,喜事，恭喜，吉祥，怀孕,,,
外科,げか,,外科科室,,,
タイア,タイア,,轮胎，轮胎,,,
分解,ぶんかい,,分析、拆解,,,
学術,がくじゅつ,,科学、学习、学术,,,
公表,こうひょう,,官方公告，公告,,,
秤,はかり,,秤，称重机,,,
アンテナ,アンテナ,,天线,,,
水曜,すいよう,,星期三,,,
又は,または,,或者，否则,,,
小遣い,こづかい,,个人开支，零花钱，零花钱，杂费，津贴,,,
撮影,さつえい,,拍摄,,,
羽根,はね,,毽子,,,
ぶつかる,ぶつかる,,打击，碰撞,,,
自衛,じえい,,自卫,,,
発揮,はっき,,展示，演示，利用，展示,,,
方針,ほうしん,,目标，计划，政策,,,
湧く,わく,,沸腾，变热，兴奋，喷涌而出,,,
屑,くず,,废物，废料,,,
間隔,かんかく,,空间，间隔，SPC,,,
トレーニング,トレーニング,,训练,,,
口実,こうじつ,,借口,,,
味わう,あじわう,,品尝，品尝，津津乐道,,,
知人,ちじん,,朋友，熟人,,,
面倒臭い,めんどうくさい,,懒得做，烦人,,,
回転,かいてん,,旋转，旋转，转弯,,,
見付かる,みつかる,,被发现，被发现,,,
縫う,ぬう,,缝制,,,
測る,はかる,,测量，称重，调查,,,
岬,みさき,,开普敦（海岸）,,,
循環,じゅんかん,,循环，旋转，循环,,,
保健,ほけん,,健康养生、卫生、环境卫生,,,
粗い,あらい,,粗，粗,,,
起床,きしょう,,起床，起床,,,
緩い,ゆるい,,宽松、宽松、缓慢,,,
意地悪,いじわる,,恶意，脾气暴躁，不友善,,,
振舞う,ふるまう,,行为，行为，娱乐（vt）,,,
マラソン,マラソン,,马拉松,,,
解放,かいほう,,释放，解放，解放,,,
はきはき,はきはき,,清醒地,,,
ぼろ,ぼろ,,破布，废料，破烂的衣服，故障（尤其是伪装）,,,
動作,どうさ,,动作，动作，动作，方位，行为，举止,,,
メニュー,メニュー,,菜单,,,
効力,こうりょく,,效果，功效，效度，效力,,,
やっつける,やっつける,,攻击（敌人），击败，消灭，终结,,,
重力,じゅうりょく,,重力,,,
ごちそうさま,ごちそうさま,,盛宴,,,
漸く,ようやく,,渐渐地，最后，几乎,,,
突き当たる,つきあたる,,撞上去，撞上去,,,
片仮名,かたかな,,片假名,,,
和服,わふく,,日本服装,,,
湯気,ゆげ,,蒸汽，蒸汽,,,
便箋,びんせん,,书写纸、文具,,,
改めて,あらためて,,再来一次，再来一次，再来一次，再来一次，再来一次，再来一次，,,,
御中,おんちゅう,,和公司，先生。,,,
湿る,しめる,,被弄湿，变湿，被潮,,,
各自,かくじ,,个人，每个,,,
おまたせしました,おまたせしました,,很抱歉让你久等了,,,
逸れる,それる,,偏离主题，迷失方向，误入歧途,,,
濡らす,ぬらす,,润湿，浸泡，浸泡,,,
交ざる,まざる,,混合，混合，关联，混合，加入,,,
超す,こす,,穿越，通过，渡过,,,
斬る,きる,,（V5R） 斩首，谋杀,,,
載る,のる,,出现（印刷品），被记录,,,
蒸気,じょうき,,蒸汽，蒸汽,,,
スチュワーデス,スチュワーデス,,空姐,,,
段階,だんかい,,等级、等级、阶段,,,
濁る,にごる,,变得浑浊，变得不纯洁,,,
発売,はつばい,,销售,,,
擦る,こする,,揉搓，擦伤，锉削，霜冻（玻璃），敲击（火柴）,,,
個所,かしょ,,通道，地点，点，部分,,,
マスク,マスク,,面具,,,
出掛ける,でかける,,出发，出发，开始，出发,,,
床の間,とこのま,,壁龛,,,
開通,かいつう,,开，开,,,
送り仮名,おくりかめい,,用假名书写的单词的一部分,,,
めっきり,めっきり,,显著,,,
重なる,かさなる,,堆积起来，叠在一起，重叠在一起,,,
生る,なる,,结出果实,,,
矛盾,むじゅん,,矛盾，不一致,,,
蛇口,じゃぐち,,水龙头，水龙头,,,
砕ける,くだける,,打破，被打破,,,
跳ぶ,とぶ,,跳跃，飞翔，跳跃,,,
塵紙,ちりがみ,,卫生纸，卫生纸,,,
消化,しょうか,,消化,,,
斜め,ななめ,,倾斜度,,,
大分,おおいた,,相当，很大，很多,,,
歯磨き,はみがき,,牙膏、牙膏,,,
プリント,プリント,,打印，讲义,,,
筆者,ひっしゃ,,作家，作家,,,
教わる,おそわる,,被教导,,,
習字,しゅうじ,,书法,,,
締め切る,しめきる,,闭嘴,,,
呼び掛ける,よびかける,,呼唤，搭讪，向（人群）讲话，呼吁,,,
現に,げんに,,其实，真的,,,
ふざける,ふざける,,嬉戏，赌博，嬉戏，开玩笑,,,
運河,うんが,,运河，水路,,,
日課,にっか,,每天上课，每天工作，每天例行公事,,,
長引く,ながびく,,要延长，要拖延,,,
のろのろ,のろのろ,,慢慢地，迟钝地,,,
はめる,はめる,,（col）进入，插入，穿上，做爱,,,
区域,くいき,,限制，边界，域，区域，领域，领域，领土,,,
短編,たんぺん,,短片（例如故事、电影）,,,
しいんと-する,しいんとする,,寂静（如坟墓），（死亡）寂静,,,
ずらり,ずらり,,--,,,
寺院,じいん,,寺庙,,,
初旬,しょじゅん,,每月的前 10 天,,,
総理大臣,そうりだいじん,,总理,,,
中世,ちゅうせい,,中世纪，中世纪,,,
四角,しかく,,广场,,,
学級,がっきゅう,,在学校的年级,,,
鉢,はち,,一碗，一锅,,,
制作,せいさく,,作品（电影、书籍）,,,
目上,めうえ,,高级，高级,,,
斜,はす,,--,,,
夕立,ゆうだち,,（突然）傍晚阵雨（雨）,,,
終点,しゅうてん,,终点站，终点站（如火车）,,,
限度,げんど,,limit，bounds,,,
光線,こうせん,,光束，光线,,,
新幹線,しんかんせん,,子弹头列车（超高速），新干线,,,
手帳,てちょう,,笔记本,,,
工夫,くふう,,劳动者，工人,,,
冷める,さめる,,变凉，消磨，减弱，消退,,,
次ぐ,つぐ,,排在后面，排在后面,,,
募集,ぼしゅう,,招聘，受理申请,,,
映す,うつす,,投射，反射，投射（阴影）,,,
青少年,せいしょうねん,,青年，年轻人,,,
羊毛,ようもう,,羊毛,,,
絵の具,えのぐ,,颜料，油漆,,,
貸家,かしや,,房屋出租,,,
南極,なんきょく,,南极，南极,,,
加熱,かねつ,,加热,,,
名所,めいしょ,,著名的地方,,,
加速度,かそくど,,加速度,,,
無数,むすう,,无数个，无数个,,,
体積,たいせき,,容量，体积,,,
素人,しろうと,,业余爱好者，新手,,,
牧畜,ぼくちく,,畜牧业,,,
為す,なす,,去完成，去做,,,
掃く,はく,,扫地，刷，聚拢,,,
慰める,なぐさめる,,安慰，安慰,,,
汁,しる,,果汁，汁液，汤，肉汤,,,
炒る,いる,,--,,,
照らす,てらす,,照亮，照亮,,,
エチケット,エチケット,,礼仪,,,
入れ物,いれもの,,容器，外壳，容器,,,
透明,とうめい,,透明度，清洁度,,,
薄める,うすめる,,稀释，淡化,,,
通帳,かよいちょう,,存折,,,
日程,にってい,,议程,,,
専制,せんせい,,专制，专制,,,
バック,バック,,返回,,,
過半数,かはんすう,,大多数,,,
接続,せつぞく,,（1）连接，联合，加入，链接，（2）换乘列车,,,
刺す,さす,,刺穿，刺,,,
組合せ,くみあわせ,,组合,,,
問い合わせ,といあわせ,,查询，ENQ,,,
消防署,しょうぼうしょ,,消防署,,,
甘やかす,あまやかす,,呵护，宠爱,,,
目次,もくじ,,目录,,,
拡充,かくじゅう,,扩张,,,
再来年,さらいねん,,年后,,,
自治,じち,,自治，自治,,,
順序,じゅんじょ,,顺序，顺序，程序,,,
前後,ぜんご,,周围、贯穿、前后、前后、前后,,,
材木,ざいもく,,木材，木材,,,
理科,りか,,科学,,,
灯台,とうだい,,灯塔,,,
納める,おさめる,,获取、收获、支付、供应、接受,,,
風呂敷,ふろしき,,包装布，布包装纸,,,
独り言,ひとりごと,,独白，独白，自言自语,,,
ストッキング,ストッキング,,丝袜,,,
陽射,ひしゃ,,阳光，太阳的光线,,,
名詞,めいし,,名词,,,
迫る,せまる,,靠近，按,,,
散らす,ちらす,,分散，分散，分配,,,
チップ,チップ,,（1）小费，小费，（2）筹码,,,
混ざる,まざる,,混合，混合，关联，混合，加入,,,
警備,けいび,,国防，警卫，警务，安全,,,
強化,きょうか,,加强，强化，加强，固化,,,
ピストル,ピストル,,手枪,,,
基盤,きばん,,基础，基础,,,
顕微鏡,けんびきょう,,显微镜,,,
述語,じゅつご,,谓语,,,
正面,しょうめん,,走在前面，诚信为本,,,
ぶつぶつ,ぶつぶつ,,抱怨，小声抱怨,,,
県庁,けんちょう,,县厅,,,
酢,す,,醋,,,
夜行,やこう,,夜间散步，夜间火车，夜间旅行,,,
一旦,いったん,,一次，一会儿，一个早晨，暂时,,,
荒い,あらい,,粗犷、粗鲁、狂野,,,
透き通る,すきとおる,,要（来）透明,,,
琴,きん,,古筝（日本竖琴）,,,
出入口,でいりぐち,,出口和入口,,,
店屋,みせや,,店铺，商店,,,
溶かす,とかす,,融化，溶解,,,
惜しい,おしい,,遗憾，失望，珍贵,,,
一休み,ひとやすみ,,休息一下,,,
おおざっぱ,おおざっぱ,,粗糙（不精确），宽泛，粗略,,,
文房具,ぶんぼうぐ,,文具,,,
見掛け,みかけ,,外观,,,
灰色,はいいろ,,灰色，灰色，灰白色,,,
燃やす,もやす,,燃烧,,,
冷ます,さます,,冷却，润湿，让冷却,,,
下品,げひん,,粗俗、卑鄙、猥亵、粗俗,,,
堅い,かたい,,坚硬（尤其是木头），坚定，光荣，闷闷不乐的写作,,,
振り仮名,ふりかめい,,，发音键,,,
一流,いちりゅう,,一流，一流，一流，一流,,,
ゼミ,ゼミ,,（n） 研讨会,,,
曲げる,まげる,,弯曲，弯曲，倾斜,,,
威張る,いばる,,骄傲，大摇大摆,,,
やかましい,やかましい,,（1）嘈杂，（2）严格，挑剔,,,
開放,かいほう,,开放，抛弃开放，自由化,,,
地味,じみ,,朴素，简单,,,
採点,さいてん,,标记，分级，查看,,,
氏名,しめい,,全名、身份,,,
満員,まんいん,,座无虚席，无空置，售罄,,,
目印,めじるし,,标记，标志，地标,,,
肯定,こうてい,,积极，肯定,,,
判子,はんこ,,印章（用于签名）,,,
生意気,なまいき,,无礼，俏皮，厚颜无耻，自负，大胆，厚颜无耻,,,
公衆,こうしゅう,,公众,,,
小便,しょうべん,,（col）尿液，小便,,,
田ぼ,たぼ,,稻田，农场,,,
中旬,ちゅうじゅん,,每月下三分之一,,,
見直す,みなおす,,再看一遍，以获得更好的意见,,,
内線,ないせん,,电话分机，室内布线，内线,,,
うっかり,うっかり,,粗心大意，不经意，不经意,,,
心身,しんしん,,心灵和身体,,,
山林,さんりん,,山林，山林,,,
大木,たいぼく,,大树,,,
中間,ちゅうかん,,中途，中途，中途,,,
遠足,えんそく,,旅行，远足，野餐,,,
始めに,はじめに,,首先，首先,,,
さきおととい,さきおととい,,前两天,,,
造船,ぞうせん,,造船,,,
合同,ごうどう,,合并，合并，合并，合并,,,
挙げる,あげる,,提升，飞翔,,,
手頃,てごろ,,适中，方便,,,
産地,さんち,,产区,,,
酸性,さんせい,,酸度,,,
輸送,ゆそう,,运输，运输,,,
役所,やくしょ,,政府机关，公职机关,,,
ついで,ついで,,机会，场合,,,
地盤,じばん,,（该）地面,,,
かわいがる,かわいがる,,去爱，去深情,,,
正門,せいもん,,正门，正门,,,
なにしろ,なにしろ,,无论如何，无论如何，无论如何，无论如何,,,
思い掛けない,おもいかけない,,出乎意料，随意,,,
差し支え,さしつかえ,,阻碍，障碍,,,
当日,とうじつ,,指定日，非常日,,,
不通,ふつう,,暂停，中断，停止，捆绑，停止,,,
上り,のぼり,,上行列车（去东京），上坡,,,
形式,けいしき,,形式，形式，格式，数学表达,,,
私立,しりつ,,私人（机构）,,,
あわただしい,あわただしい,,忙碌，匆忙，困惑，慌乱,,,
ウーマン,ウーマン,,女人,,,
狡い,ずるい,,狡猾，狡猾,,,
船便,ふなびん,,平邮（寄送）,,,
プラットホーム,プラットホーム,,平台,,,
しみじみ,しみじみ,,敏锐、深切、衷心,,,
間も無く,まもなく,,很快，不久之后，在很短的时间内,,,
省略,しょうりゃく,,省略、缩写、省略,,,
口紅,くちべに,,口红,,,
おとなしい,おとなしい,,听话，温顺，安静,,,
学部,がくぶ,,大学系，本科,,,
レベル,レベル,,水平,,,
通路,つうろ,,通道，通道,,,
裏口,うらぐち,,后门，后门,,,
紙幣,しへい,,纸币、纸币、纸币,,,
取り消す,とりけす,,取消,,,
南米,なんべい,,南美洲,,,
じゅうたん,じゅうたん,,地毯,,,
生える,はえる,,（1）生长，萌芽，（2）切割（牙齿）,,,
電池,でんち,,电池,,,
煉瓦,れんが,,砖,,,
物語る,ものがたる,,告诉，表明,,,
便所,べんじょ,,卫生间，盥洗室，休息室，厕所，舒适站,,,
物騒,ぶっそう,,危险、不安、不安全,,,
締切,しめきり,,关闭，截止，结束，截止日期，关闭，禁止进入,,,
再来月,さらいげつ,,后月后,,,
でたらめ,でたらめ,,（1）不负责任的言论，胡说八道，胡说八道，（2）随意,,,
噴火,ふんか,,爆发,,,
凹む,へこむ,,被凹陷，被缩进，屈服于，给予，沉没，崩溃，塌陷，被冷落,,,
熱する,ねつする,,加热,,,
勇ましい,いさましい,,勇敢，英勇，英勇，勇敢,,,
艶,つや,,光泽，釉料,,,
的確,てきかく,,精准，准确,,,
緯度,いど,,纬度 （nav.）,,,
まぶしい,まぶしい,,璀璨夺目，光芒四射,,,
巡査,じゅんさ,,警察，警察,,,
悠々,ゆうゆう,,安静，平静，悠闲,,,
概論,がいろん,,简介，大纲，总论,,,
物凄い,ものすごい,,惊天动地，惊天动地，很大程度上,,,
夫妻,ふさい,,男人和妻子，已婚夫妇,,,
どなる,どなる,,大喊大叫，大喊大叫,,,
特殊,とくしゅ,,特别，独特,,,
治す,なおす,,治愈，治愈，修复，纠正，修复,,,
こぼれる,こぼれる,,溢出，溢出,,,
枚数,まいすう,,扁平的东西的数量,,,
意義,いぎ,,意义，意义,,,
ぴたり,ぴたり,,--,,,
編物,あみもの,,针织，卷筒纸,,,
回答,かいとう,,回复，回答,,,
サークル,サークル,,圈子，体育俱乐部（即在公司）,,,
スカーフ,スカーフ,,围巾,,,
ビニール,ビニール,,乙烯基,,,
見送る,みおくる,,（1）送行，告别，（2）护送，（3）让过去,,,
無沙汰,むさた,,忽视保持联系,,,
遭う,あう,,相遇，相遇（不受欢迎的细微差别）,,,
英和,えいわ,,英语-日语（例如词典）,,,
例える,たとえる,,比较，比喻，比喻，说明，使用明喻,,,
上る,のぼる,,上升，上升，攀登,,,
塵芥,ごみ,,垃圾，垃圾,,,
そうっと,そうっと,,--,,,
診る,みる,,检查（医疗）,,,
せっせと,せっせと,,--,,,
付近,ふきん,,邻里，周边，周边,,,
パターン,パターン,,模式,,,
初めに,はじめに,,--,,,
プログラム,プログラム,,程序,,,
電球,でんきゅう,,电灯泡,,,
冷やす,ひやす,,冷却，冷藏,,,
モデル,モデル,,型,,,
卒直,そつただし,,坦率、坦率、豁达,,,
隔てる,へだてる,,被拒之门外,,,
剃る,そる,,剃须,,,
経度,けいど,,经度,,,
交じる,まじる,,要混合，要混合，要与,,,
受取,うけとり,,收据,,,
調整,ちょうせい,,调节，调整，调谐,,,
解散,かいさん,,分手、解散,,,
好き嫌い,すききらい,,喜欢和不喜欢，味道,,,
ぶつける,ぶつける,,敲门，撞上去，钉上去，狠狠地打，,,,
平野,へいや,,平原，开阔的场地,,,
対照,たいしょう,,对比，对立，比较,,,
混ぜる,まぜる,,混合，搅拌,,,
賞品,しょうひん,,奖品，奖杯,,,
勘違い,かんちがい,,误会，猜错,,,
周辺,しゅうへん,,周边，郊区，周边，（计算机）周边,,,
観測,かんそく,,观察,,,
録音,ろくおん,,（音频）录音,,,
それなのに,それなのに,,--,,,
ダイヤモンド,ダイヤモンド,,钻石,,,
配る,くばる,,分发，交付,,,
鉄砲,てっぽう,,枪,,,
客間,きゃくま,,客厅，客房,,,
能率,のうりつ,,效率,,,
水平線,すいへいせん,,地平线,,,
分る,わかる,,被理解,,,
附属,ふぞく,,依附，归属，附属,,,
はじめまして,はじめまして,,你好吗？，我很高兴见到你,,,
幼稚,ようち,,婴儿期，幼稚期，幼稚期,,,
部首,ぶしゅ,,部首（汉字字符）,,,
ショップ,ショップ,,一家商店,,,
円い,まるい,,圆形，圆形，球形,,,
筆記,ひっき,,（做）笔记，复印,,,
過失,かしつ,,错误，失误，事故,,,
繋げる,つなげる,,连接,,,
万歳,ばんざい,,欢呼，欢呼,,,
煙い,けむい,,黑 烟,,,
ガム,ガム,,口香糖,,,
お出掛け,おでかけ,,--,,,
バイバイ,バイバイ,,--,,,
宴会,えんかい,,派对，宴会,,,
ふわふわ,ふわふわ,,轻盈、柔软,,,
座布団,ざぶとん,,靠垫（日语）,,,
胡椒,こしょう,,胡椒,,,
停電,ていでん,,停电,,,
茶色い,ちゃいろい,,--,,,
あかんぼう,あかんぼう,,婴儿,,,
清掃,せいそう,,清洗,,,
改札,かいさつ,,门票审查,,,
暖まる,あたたまる,,热身，取暖,,,
焦げる,こげる,,燃烧，被燃烧,,,
水産,すいさん,,水产品，渔业,,,
植木,うえき,,园林灌木，树木，盆栽植物,,,
